X;Filing Date;Trade Date;Ticker;Insider Name;Title;Trade Type;Price;Qty;Value;FC
D;2019-02-01 16:53:22;2019-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;309;0;0001127602-19-003402
D;2019-02-01 16:53:22;2019-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;47.07;-120;5648;0001127602-19-003402
D;2019-02-01 16:53:22;2019-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-309;0;0001127602-19-003402
DM;2019-02-01 16:53:22;2019-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;A - Grant;0.0;8827;0;0001127602-19-003402
D;2019-02-01 16:50:34;2019-01-30;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;811;0;0001127602-19-003398
D;2019-02-01 16:50:34;2019-01-30;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;-811;0;0001127602-19-003398
D;2019-02-01 16:48:38;2019-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;593;0;0001127602-19-003395
D;2019-02-01 16:48:38;2019-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;-593;0;0001127602-19-003395
D;2019-02-01 16:48:38;2019-01-30;INTC;Lavizzo-Mourey Risa J;Director;A - Grant;0.0;1887;0;0001127602-19-003395
D;2019-02-01 16:47:08;2019-01-30;INTC;Ishrak Omar;Director;M - OptEx;0.0;811;0;0001127602-19-003392
D;2019-02-01 16:47:08;2019-01-30;INTC;Ishrak Omar;Director;M - OptEx;0.0;-811;0;0001127602-19-003392
D;2019-02-01 16:45:03;2019-01-30;INTC;Hundt Reed E;Director;M - OptEx;0.0;811;0;0001127602-19-003388
D;2019-02-01 16:45:03;2019-01-30;INTC;Hundt Reed E;Director;M - OptEx;0.0;-811;0;0001127602-19-003388
D;2019-02-01 16:42:59;2019-01-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2302;0;0001127602-19-003382
D;2019-02-01 16:42:59;2019-01-30;INTC;Bryant Andy D;Chairman, Director;F - Tax;47.07;-771;36291;0001127602-19-003382
D;2019-02-01 16:42:59;2019-01-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2302;0;0001127602-19-003382
DM;2019-02-01 16:42:59;2019-01-30;INTC;Bryant Andy D;Chairman, Director;A - Grant;0.0;136270;0;0001127602-19-003382
D;2019-02-01 16:40:20;2019-01-30;INTC;Bhusri Aneel;Director;A - Grant;0.0;3355;0;0001127602-19-003377
D;2019-01-30 16:47:35;2019-01-28;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;1192;0;0001127602-19-003080
D;2019-01-30 16:47:35;2019-01-28;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;46.39;-482;22360;0001127602-19-003080
D;2019-01-30 16:47:35;2019-01-29;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;46.84;-710;33256;0001127602-19-003080
D;2019-01-30 16:47:35;2019-01-28;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-1192;0;0001127602-19-003080
D;2019-01-29 16:43:29;2019-01-25;INTC;Yeary Frank D;Director;M - OptEx;0.0;1227;0;0001127602-19-002894
D;2019-01-29 16:43:29;2019-01-25;INTC;Yeary Frank D;Director;M - OptEx;0.0;-1227;0;0001127602-19-002894
D;2019-01-29 16:40:12;2019-01-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2510;0;0001127602-19-002892
D;2019-01-29 16:40:12;2019-01-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;46.59;-992;46217;0001127602-19-002892
D;2019-01-29 16:40:12;2019-01-28;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;46.11;-1518;69995;0001127602-19-002892
D;2019-01-29 16:40:12;2019-01-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2510;0;0001127602-19-002892
D;2019-01-29 16:37:02;2019-01-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;4433;0;0001127602-19-002889
D;2019-01-29 16:37:02;2019-01-25;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;46.59;-1598;74451;0001127602-19-002889
D;2019-01-29 16:37:02;2019-01-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-4433;0;0001127602-19-002889
DM;2019-01-29 16:33:00;2019-01-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;29272;0;0001127602-19-002887
DM;2019-01-29 16:33:00;2019-01-25;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;46.59;-11396;530940;0001127602-19-002887
DM;2019-01-29 16:33:00;2019-01-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-29272;0;0001127602-19-002887
D;2019-01-29 16:29:13;2019-01-25;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;194;0;0001127602-19-002885
D;2019-01-29 16:29:13;2019-01-25;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;46.59;-76;3541;0001127602-19-002885
D;2019-01-29 16:29:13;2019-01-25;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-194;0;0001127602-19-002885
D;2019-01-29 16:27:42;2019-01-25;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;525;0;0001127602-19-002881
D;2019-01-29 16:27:42;2019-01-25;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;-525;0;0001127602-19-002881
D;2019-01-29 16:25:52;2019-01-25;INTC;Hundt Reed E;Director;M - OptEx;0.0;1227;0;0001127602-19-002878
D;2019-01-29 16:25:52;2019-01-25;INTC;Hundt Reed E;Director;M - OptEx;0.0;-1227;0;0001127602-19-002878
D;2019-01-29 16:24:10;2019-01-25;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;3032;0;0001127602-19-002875
D;2019-01-29 16:24:10;2019-01-25;INTC;Bryant Andy D;Chairman, Director;F - Tax;46.59;-1136;52926;0001127602-19-002875
D;2019-01-29 16:24:10;2019-01-25;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-3032;0;0001127602-19-002875
D;2019-01-16 18:53:42;2019-01-15;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-19-002213
D;2019-01-02 16:17:15;2018-12-28;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-19-000252
D;2019-01-02 16:15:04;2018-12-31;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-19-000248
D;2018-12-19 16:11:26;2018-12-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;16962;0;0001127602-18-036856
D;2018-12-19 16:11:26;2018-12-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;47.54;-8410;399769;0001127602-18-036856
D;2018-12-19 16:11:26;2018-12-18;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;47.93;-8552;409874;0001127602-18-036856
D;2018-12-19 16:11:26;2018-12-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-16962;0;0001127602-18-036856
D;2018-12-18 16:36:00;2018-12-14;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-036588
;2018-12-10 16:29:31;2018-12-06;INTC;Swan Robert Holmes;Interim CEO [CFO];P - Purchase;46.74;5263;245993;0001127602-18-035678
D;2018-12-04 16:40:47;2018-11-30;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-035139
;2018-12-04 16:38:01;2018-12-03;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;50.0;-4522;226100;0001127602-18-035135
;2018-12-03 16:08:03;2018-11-29;INTC;Swan Robert Holmes;Interim CEO [CFO];P - Purchase;48.3;5117;247155;0001127602-18-034985
D;2018-11-16 17:29:21;2018-11-15;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;2732;0;0001127602-18-033466
D;2018-11-16 17:29:21;2018-11-15;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;47.48;-1355;64335;0001127602-18-033466
D;2018-11-16 17:29:21;2018-11-15;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-2732;0;0001127602-18-033466
D;2018-11-16 17:29:21;2018-11-15;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-033466
D;2018-11-05 16:45:15;2018-11-01;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;2934;0;0001127602-18-032098
D;2018-11-05 16:45:15;2018-11-01;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;47.67;-1455;69360;0001127602-18-032098
D;2018-11-05 16:45:15;2018-11-01;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-2934;0;0001127602-18-032098
DM;2018-11-05 16:44:00;2018-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2488;0;0001127602-18-032097
DM;2018-11-05 16:44:00;2018-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;47.67;-1235;58872;0001127602-18-032097
DM;2018-11-05 16:44:00;2018-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2488;0;0001127602-18-032097
D;2018-11-05 16:42:48;2018-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;2483;0;0001127602-18-032095
D;2018-11-05 16:42:48;2018-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;47.67;-1232;58729;0001127602-18-032095
D;2018-11-05 16:42:48;2018-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-2483;0;0001127602-18-032095
D;2018-11-05 16:41:53;2018-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2979;0;0001127602-18-032094
D;2018-11-05 16:41:53;2018-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;47.67;-1477;70409;0001127602-18-032094
D;2018-11-05 16:41:53;2018-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2979;0;0001127602-18-032094
D;2018-11-05 16:40:49;2018-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;235;0;0001127602-18-032092
D;2018-11-05 16:40:49;2018-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;47.67;-79;3766;0001127602-18-032092
D;2018-11-05 16:40:49;2018-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-235;0;0001127602-18-032092
D;2018-11-05 16:39:28;2018-11-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2454;0;0001127602-18-032091
D;2018-11-05 16:39:28;2018-11-01;INTC;Bryant Andy D;Chairman, Director;F - Tax;47.67;-1187;56584;0001127602-18-032091
D;2018-11-05 16:39:28;2018-11-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2454;0;0001127602-18-032091
D;2018-11-01 16:35:03;2018-10-30;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;2947;0;0001127602-18-031619
D;2018-11-01 16:35:03;2018-10-30;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;46.67;-1462;68232;0001127602-18-031619
D;2018-11-01 16:35:03;2018-10-30;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-2947;0;0001127602-18-031619
D;2018-11-01 16:35:03;2018-10-31;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-031619
D;2018-11-01 16:30:40;2018-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2785;0;0001127602-18-031616
D;2018-11-01 16:30:40;2018-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;46.67;-1381;64451;0001127602-18-031616
D;2018-11-01 16:30:40;2018-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2785;0;0001127602-18-031616
DM;2018-11-01 16:24:53;2018-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;13997;0;0001127602-18-031611
DM;2018-11-01 16:24:53;2018-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;46.67;-6941;323936;0001127602-18-031611
DM;2018-11-01 16:24:53;2018-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-13997;0;0001127602-18-031611
D;2018-11-01 16:20:40;2018-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2947;0;0001127602-18-031607
D;2018-11-01 16:20:40;2018-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;46.67;-1462;68232;0001127602-18-031607
D;2018-11-01 16:20:40;2018-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2947;0;0001127602-18-031607
D;2018-11-01 16:18:44;2018-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;308;0;0001127602-18-031605
D;2018-11-01 16:18:44;2018-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;46.67;-103;4807;0001127602-18-031605
D;2018-11-01 16:18:44;2018-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;S - Sale;45.53;-6500;295945;0001127602-18-031605
D;2018-11-01 16:18:44;2018-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-308;0;0001127602-18-031605
D;2018-11-01 16:14:23;2018-10-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2302;0;0001127602-18-031602
D;2018-11-01 16:14:23;2018-10-30;INTC;Bryant Andy D;Chairman, Director;F - Tax;46.67;-1114;51990;0001127602-18-031602
D;2018-11-01 16:14:23;2018-10-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2302;0;0001127602-18-031602
D;2018-10-31 16:03:34;2018-10-29;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;1191;0;0001127602-18-031381
D;2018-10-31 16:03:34;2018-10-29;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;45.6;-591;26950;0001127602-18-031381
D;2018-10-31 16:03:34;2018-10-29;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-1191;0;0001127602-18-031381
D;2018-10-29 17:59:10;2018-10-25;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;90140;0;0001127602-18-031225
D;2018-10-29 17:59:10;2018-10-25;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;44.11;-44692;1971364;0001127602-18-031225
D;2018-10-29 17:59:10;2018-10-25;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-90140;0;0001127602-18-031225
D;2018-10-29 17:56:27;2018-10-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2509;0;0001127602-18-031223
D;2018-10-29 17:56:27;2018-10-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;44.11;-1244;54873;0001127602-18-031223
D;2018-10-29 17:56:27;2018-10-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2509;0;0001127602-18-031223
D;2018-10-29 17:54:43;2018-10-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;4433;0;0001127602-18-031221
D;2018-10-29 17:54:43;2018-10-25;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;44.11;-2198;96954;0001127602-18-031221
D;2018-10-29 17:54:43;2018-10-26;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;45.66;-2235;102050;0001127602-18-031221
D;2018-10-29 17:54:43;2018-10-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-4433;0;0001127602-18-031221
DM;2018-10-29 17:52:56;2018-10-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;29272;0;0001127602-18-031219
DM;2018-10-29 17:52:56;2018-10-25;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;44.11;-14514;640213;0001127602-18-031219
DM;2018-10-29 17:52:56;2018-10-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-29272;0;0001127602-18-031219
D;2018-10-29 17:50:41;2018-10-25;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;194;0;0001127602-18-031217
D;2018-10-29 17:50:41;2018-10-25;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;44.11;-65;2867;0001127602-18-031217
D;2018-10-29 17:50:41;2018-10-25;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-194;0;0001127602-18-031217
D;2018-10-29 17:48:46;2018-10-25;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;3032;0;0001127602-18-031214
D;2018-10-29 17:48:46;2018-10-25;INTC;Bryant Andy D;Chairman, Director;F - Tax;44.11;-1466;64665;0001127602-18-031214
D;2018-10-29 17:48:46;2018-10-25;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-3032;0;0001127602-18-031214
D;2018-10-16 16:23:10;2018-10-12;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-030319
D;2018-10-01 16:15:14;2018-09-28;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-18-028754
D;2018-10-01 16:11:48;2018-09-28;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-028743
D;2018-09-19 17:22:36;2018-09-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;16961;0;0001127602-18-028085
D;2018-09-19 17:22:36;2018-09-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;45.55;-8410;383076;0001127602-18-028085
D;2018-09-19 17:22:36;2018-09-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-16961;0;0001127602-18-028085
D;2018-09-17 19:32:30;2018-09-14;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-027807
D;2018-09-05 16:30:16;2018-08-31;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-026799
;2018-08-21 16:08:31;2018-08-20;INTC;McBride Kevin Thomas;VP Finance, Controller;S - Sale;46.41;-12;557;0001127602-18-025882
DM;2018-08-17 16:37:53;2018-08-15;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;70944;0;0001127602-18-025693
D;2018-08-03 16:20:53;2018-08-01;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;2934;0;0001127602-18-024597
D;2018-08-03 16:20:53;2018-08-01;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;48.46;-1455;70509;0001127602-18-024597
D;2018-08-03 16:20:53;2018-08-01;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-2934;0;0001127602-18-024597
DM;2018-08-03 16:18:01;2018-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2488;0;0001127602-18-024594
DM;2018-08-03 16:18:01;2018-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;48.46;-1234;59800;0001127602-18-024594
D;2018-08-03 16:18:01;2018-08-02;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;48.37;-1010;48854;0001127602-18-024594
DM;2018-08-03 16:18:01;2018-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2488;0;0001127602-18-024594
D;2018-08-03 16:12:55;2018-08-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;2483;0;0001127602-18-024585
D;2018-08-03 16:12:55;2018-08-01;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;48.46;-1232;59703;0001127602-18-024585
D;2018-08-03 16:12:55;2018-08-02;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;48.37;-1251;60511;0001127602-18-024585
D;2018-08-03 16:12:55;2018-08-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-2483;0;0001127602-18-024585
D;2018-08-03 16:10:06;2018-08-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2979;0;0001127602-18-024583
D;2018-08-03 16:10:06;2018-08-01;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;48.46;-1477;71575;0001127602-18-024583
D;2018-08-03 16:10:06;2018-08-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2979;0;0001127602-18-024583
D;2018-08-03 16:07:11;2018-08-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;235;0;0001127602-18-024579
D;2018-08-03 16:07:11;2018-08-01;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;48.46;-79;3828;0001127602-18-024579
D;2018-08-03 16:07:11;2018-08-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-235;0;0001127602-18-024579
D;2018-08-03 16:04:18;2018-08-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2454;0;0001127602-18-024577
D;2018-08-03 16:04:18;2018-08-01;INTC;Bryant Andy D;Chairman, Director;F - Tax;48.46;-1187;57522;0001127602-18-024577
D;2018-08-03 16:04:18;2018-08-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2454;0;0001127602-18-024577
D;2018-08-02 16:10:10;2018-07-31;INTC;Swan Robert Holmes;Interim CEO [CFO];A - Grant;0.0;0;0;0001127602-18-024439
DM;2018-08-01 16:19:33;2018-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;13995;0;0001127602-18-024267
DM;2018-08-01 16:19:33;2018-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;47.21;-6940;327637;0001127602-18-024267
DM;2018-08-01 16:19:33;2018-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-13995;0;0001127602-18-024267
D;2018-08-01 16:17:06;2018-07-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2946;0;0001127602-18-024265
D;2018-08-01 16:17:06;2018-07-30;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;47.21;-1461;68974;0001127602-18-024265
D;2018-08-01 16:17:06;2018-07-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2946;0;0001127602-18-024265
D;2018-08-01 16:14:20;2018-07-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;309;0;0001127602-18-024259
D;2018-08-01 16:14:20;2018-07-30;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;47.21;-104;4910;0001127602-18-024259
D;2018-08-01 16:14:20;2018-07-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-309;0;0001127602-18-024259
D;2018-08-01 16:11:44;2018-07-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2302;0;0001127602-18-024257
D;2018-08-01 16:11:44;2018-07-30;INTC;Bryant Andy D;Chairman, Director;F - Tax;47.21;-1114;52592;0001127602-18-024257
D;2018-08-01 16:11:44;2018-07-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2302;0;0001127602-18-024257
D;2018-07-31 17:43:08;2018-07-30;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;2946;0;0001127602-18-024153
D;2018-07-31 17:43:08;2018-07-30;INTC;Swan Robert Holmes;Interim CEO [CFO];F - Tax;47.21;-1461;68974;0001127602-18-024153
D;2018-07-31 17:43:08;2018-07-30;INTC;Swan Robert Holmes;Interim CEO [CFO];P - Purchase;47.69;5243;250039;0001127602-18-024153
D;2018-07-31 17:43:08;2018-07-30;INTC;Swan Robert Holmes;Interim CEO [CFO];M - OptEx;0.0;-2946;0;0001127602-18-024153
DM;2018-07-31 17:36:36;2018-07-27;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;3976;0;0001127602-18-024147
DM;2018-07-31 17:36:36;2018-07-27;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;47.55;-1972;93766;0001127602-18-024147
D;2018-07-31 17:36:36;2018-07-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;47.69;-601;28662;0001127602-18-024147
DM;2018-07-31 17:36:36;2018-07-27;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-3976;0;0001127602-18-024147
D;2018-07-27 16:48:42;2018-07-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2509;0;0001127602-18-023964
D;2018-07-27 16:48:42;2018-07-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;51.77;-1244;64402;0001127602-18-023964
D;2018-07-27 16:48:42;2018-07-26;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;52.43;-1265;66324;0001127602-18-023964
D;2018-07-27 16:48:42;2018-07-25;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2509;0;0001127602-18-023964
D;2018-07-27 16:46:00;2018-07-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;4432;0;0001127602-18-023962
D;2018-07-27 16:46:00;2018-07-25;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;51.77;-2219;114878;0001127602-18-023962
D;2018-07-27 16:46:00;2018-07-26;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;52.43;-2213;116028;0001127602-18-023962
D;2018-07-27 16:46:00;2018-07-25;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-4432;0;0001127602-18-023962
DM;2018-07-27 16:42:14;2018-07-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;29272;0;0001127602-18-023960
DM;2018-07-27 16:42:14;2018-07-25;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;51.77;-14514;751390;0001127602-18-023960
DM;2018-07-27 16:42:14;2018-07-25;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-29272;0;0001127602-18-023960
